reference	n	word	lemma	extended_strongs	role	morphology
Matthew 10:25	11	ὁ	ὁ	35880	E	....NMS
Matthew 10:25	12	δοῦλος	δοῦλος	14010	N	....NMS
Matthew 10:25	13	ὡς	ὡς	56130	C	.......
Matthew 10:25	14	ὁ	ὁ	35880	E	....NMS
Matthew 10:25	15	κύριος	κύριος	29620	N	....NMS
Matthew 10:25	16	αὐτοῦ.	αὐτός	8460	R	...3GMS
Matthew 10:25	17	Εἰ	εἰ	14870	C	.......
Matthew 10:25	18	τὸν	ὁ	35880	E	....AMS
Matthew 10:25	19	οἰκοδεσπότην	οἰκοδεσπότης	36170	N	....AMS
Matthew 10:25	20	Βεελζεβοὺλ	Βεελζεβούλ	9540	N	....AMS
Matthew 10:25	21	ἐκάλεσαν,	καλέω	25640	V	IAA3..P
Matthew 10:25	22	πόσῳ	πόσος	42140	R	....DNS
Matthew 10:25	23	μᾶλλον	μᾶλλον	31230	D	.......
Matthew 10:25	24	τοὺς	ὁ	35880	E	....AMP
Matthew 10:25	25	οἰκιακοὺς	οἰκιακός	36150	N	....AMP
Matthew 10:25	26	αὐτοῦ;	αὐτός	8460	R	...3GMS
Matthew 10:26	1	Μὴ	μή	33610	D	.......
Matthew 10:26	2	οὖν	οὖν	37670	C	.......
Matthew 10:26	3	φοβηθῆτε	φοβέω	53990	V	MAP2..P
Matthew 10:26	4	αὐτούς:	αὐτός	8460	R	...3AMP
Matthew 10:26	5	οὐδὲν	οὐδείς	37620	R	....NNS
Matthew 10:26	6	γάρ	γάρ	10630	C	.......
Matthew 10:26	7	ἐστιν	εἰμί	15100	V	IPA3..S
Matthew 10:26	8	κεκαλυμμένον,	καλύπτω	25720	V	PEP.NNS
Matthew 10:26	9	ὃ	ὅς	37390	R	....NNS
Matthew 10:26	10	οὐκ	οὐ	37560	D	.......
Matthew 10:26	11	ἀποκαλυφθήσεται·	ἀποκαλύπτω	6010	V	IFP3..S
Matthew 10:26	12	καὶ	καί	25320	C	.......
Matthew 10:26	13	κρυπτὸν,	κρυπτός	29270	S	....NNS
Matthew 10:26	14	ὃ	ὅς	37390	R	....NNS
Matthew 10:26	15	οὐ	οὐ	37560	D	.......
Matthew 10:26	16	γνωσθήσεται.	γινώσκω	10970	V	IFP3..S
Matthew 10:27	1	Ὃ	ὅς	37390	R	....ANS
Matthew 10:27	2	λέγω	λέγω	30040	V	IPA1..S
Matthew 10:27	3	ὑμῖν	σύ	47710	R	...2D.P
Matthew 10:27	4	ἐν	ἐν	17220	P	.......
Matthew 10:27	5	τῇ	ὁ	35880	E	....DFS
Matthew 10:27	6	σκοτίᾳ,	σκοτία	46530	N	....DFS
Matthew 10:27	7	εἴπατε	λέγω	30040	V	MAA2..P
Matthew 10:27	8	ἐν	ἐν	17220	P	.......
Matthew 10:27	9	τῷ	ὁ	35880	E	....DNS
Matthew 10:27	10	φωτί:	φῶς	54570	N	....DNS
Matthew 10:27	11	καὶ	καί	25320	C	.......
Matthew 10:27	12	ὃ	ὅς	37390	R	....ANS
Matthew 10:27	13	εἰς	εἰς	15190	P	.......
Matthew 10:27	14	τὸ	ὁ	35880	E	....ANS
Matthew 10:27	15	οὖς	οὖς	37750	N	....ANS
Matthew 10:27	16	ἀκούετε,	ἀκούω	1910	V	IPA2..P
Matthew 10:27	17	κηρύξατε	κηρύσσω	27840	V	MAA2..P
Matthew 10:27	18	ἐπὶ	ἐπί	19090	P	.......
Matthew 10:27	19	τῶν	ὁ	35880	E	....GNP
Matthew 10:27	20	δωμάτων.	δῶμα	14300	N	....GNP
Matthew 10:28	1	Καὶ	καί	25320	C	.......
Matthew 10:28	2	μὴ	μή	33610	D	.......
Matthew 10:28	3	φοβηθῆτε	φοβέω	53990	V	MAP2..P
Matthew 10:28	4	ἀπὸ	ἀπό	5750	P	.......
Matthew 10:28	5	τῶν	ὁ	35880	R	....GMP
Matthew 10:28	6	ἀποκτεννόντων	ἀποκτέννω	6150	V	PPA.GMP
Matthew 10:28	7	τὸ	ὁ	35880	E	....ANS
Matthew 10:28	8	σῶμα,	σῶμα	49830	N	....ANS
Matthew 10:28	9	τὴν	ὁ	35880	E	....AFS
Matthew 10:28	10	δὲ	δέ	11610	C	.......
Matthew 10:28	11	ψυχὴν	ψυχή	55900	N	....AFS
Matthew 10:28	12	μὴ	μή	33610	D	.......
Matthew 10:28	13	δυναμένων	δύναμαι	14100	V	PPM.GMP
Matthew 10:28	14	ἀποκτεῖναι:	ἀποκτείνω	6150	V	NAA....
Matthew 10:28	15	φοβηθήτε	φοβέω	53990	V	MAP2..P
Matthew 10:28	16	δὲ	δέ	11610	C	.......
Matthew 10:28	17	μᾶλλον	μᾶλλον	31230	D	.......
Matthew 10:28	18	τὸν	ὁ	35880	R	....AMS
Matthew 10:28	19	δυνάμενον	δύναμαι	14100	V	PPM.AMS
Matthew 10:28	20	καὶ	καί	25320	C	.......
Matthew 10:28	21	ψυχὴν	ψυχή	55900	N	....AFS
Matthew 10:28	22	καὶ	καί	25320	C	.......
Matthew 10:28	23	σῶμα	σῶμα	49830	N	....ANS
Matthew 10:28	24	ἀπολέσαι	ἀπολλύω	6220	V	NAA....
Matthew 10:28	25	ἐν	ἐν	17220	P	.......
Matthew 10:28	26	γεέννῃ.	Γέεννα	10670	N	....DFS
Matthew 10:29	1	Οὐχὶ	οὐχί	37800	T	.......
Matthew 10:29	2	δύο	δύο	14170	E	....NNP
Matthew 10:29	3	στρουθία	στρουθίον	47650	N	....NNP
Matthew 10:29	4	ἀσσαρίου	ἀσσάριον	7870	N	....GNS
Matthew 10:29	5	πωλεῖται;	πωλέω	44530	V	IPP3..S
Matthew 10:29	6	καὶ	καί	25320	C	.......
Matthew 10:29	7	ἓν	εἷς	15200	S	....NNS
Matthew 10:29	8	ἐξ	ἐκ	15370	P	.......
Matthew 10:29	9	αὐτῶν	αὐτός	8460	R	...3GNP
Matthew 10:29	10	οὐ	οὐ	37560	D	.......
Matthew 10:29	11	πεσεῖται	πίπτω	40980	V	IFM3..S
Matthew 10:29	12	ἐπὶ	ἐπί	19090	P	.......
Matthew 10:29	13	τὴν	ὁ	35880	E	....AFS
Matthew 10:29	14	γῆν	γῆ	10930	N	....AFS
Matthew 10:29	15	ἄνευ	ἄνευ	4270	P	.......
Matthew 10:29	16	τοῦ	ὁ	35880	E	....GMS
Matthew 10:29	17	Πατρὸς	πατήρ	39620	N	....GMS
Matthew 10:29	18	ὑμῶν.	σύ	47710	R	...2G.P
Matthew 10:30	1	Ὑμῶν	σύ	47710	R	...2G.P
Matthew 10:30	2	δὲ	δέ	11610	C	.......
Matthew 10:30	3	καὶ	καί	25320	D	.......
Matthew 10:30	4	αἱ	ὁ	35880	E	....NFP
Matthew 10:30	5	τρίχες	θρίξ	23590	N	....NFP
Matthew 10:30	6	τῆς	ὁ	35880	E	....GFS
Matthew 10:30	7	κεφαλῆς	κεφαλή	27760	N	....GFS
Matthew 10:30	8	πᾶσαι	πᾶς	39560	S	....NFP
Matthew 10:30	9	ἠριθμημέναι	ἀριθμέω	7050	V	PEP.NFP
Matthew 10:30	10	εἰσίν.	εἰμί	15100	V	IPA3..P
Matthew 10:31	1	Μὴ	μή	33610	D	.......
Matthew 10:31	2	οὖν	οὖν	37670	C	.......
Matthew 10:31	3	φοβηθῆτε,	φοβέω	53990	V	MAP2..P
Matthew 10:31	4	πολλῶν	πολλός	41830	A	....GNP
Matthew 10:31	5	στρουθίων	στρουθίον	47650	N	....GNP
Matthew 10:31	6	διαφέρετε	διαφέρω	13080	V	IPA2..P
Matthew 10:31	7	ὑμεῖς.	σύ	47710	R	...2N.P
Matthew 10:32	1	Πᾶς	πᾶς	39560	S	....NMS
Matthew 10:32	2	οὖν	οὖν	37670	C	.......
Matthew 10:32	3	ὅστις	ὅστις	37480	R	....NMS
Matthew 10:32	4	ὁμολογήσει	ὁμολογέω	36700	V	IFA3..S
Matthew 10:32	5	ἐν	ἐν	17220	P	.......
Matthew 10:32	6	ἐμοὶ	ἐγώ	14730	R	...1D.S
Matthew 10:32	7	ἔμπροσθεν	ἔμπροσθεν	17150	P	.......
Matthew 10:32	8	τῶν	ὁ	35880	E	....GMP
Matthew 10:32	9	ἀνθρώπων,	ἄνθρωπος	4440	N	....GMP
Matthew 10:32	10	ὁμολογήσω	ὁμολογέω	36700	V	IFA1..S
Matthew 10:32	11	κἀγὼ	κἀγώ	25040	R	...1N.S
Matthew 10:32	12	ἐν	ἐν	17220	P	.......
Matthew 10:32	13	αὐτῷ	αὐτός	8460	R	...3DMS
Matthew 10:32	14	ἔμπροσθεν	ἔμπροσθεν	17150	P	.......
Matthew 10:32	15	τοῦ	ὁ	35880	E	....GMS
Matthew 10:32	16	Πατρός	πατήρ	39620	N	....GMS
Matthew 10:32	17	μου	ἐγώ	14730	R	...1G.S
Matthew 10:32	18	τοῦ	ὁ	35880	R	....GMS
Matthew 10:32	19	ἐν	ἐν	17220	P	.......
Matthew 10:32	20	οὐρανοῖς.	οὐρανός	37720	N	....DMP
Matthew 10:33	1	Ὅστις	ὅστις	37480	R	....NMS
Matthew 10:33	2	δʼ	δέ	11610	C	.......
Matthew 10:33	3	ἂν	ἄν	3020	T	.......
Matthew 10:33	4	ἀρνήσηταί	ἀρνέομαι	7200	V	SAM3..S
Matthew 10:33	5	με	ἐγώ	14730	R	...1A.S
Matthew 10:33	6	ἔμπροσθεν	ἔμπροσθεν	17150	P	.......
Matthew 10:33	7	τῶν	ὁ	35880	E	....GMP
Matthew 10:33	8	ἀνθρώπων,	ἄνθρωπος	4440	N	....GMP
Matthew 10:33	9	ἀρνήσομαι	ἀρνέομαι	7200	V	IFM1..S
Matthew 10:33	10	αὐτὸν	αὐτός	8460	R	...3AMS
Matthew 10:33	11	κἀγὼ	κἀγώ	25040	R	...1N.S
Matthew 10:33	12	ἔμπροσθεν	ἔμπροσθεν	17150	P	.......
Matthew 10:33	13	τοῦ	ὁ	35880	E	....GMS
Matthew 10:33	14	Πατρός	πατήρ	39620	N	....GMS
Matthew 10:33	15	μου	ἐγώ	14730	R	...1G.S
Matthew 10:33	16	τοῦ	ὁ	35880	R	....GMS
Matthew 10:33	17	ἐν	ἐν	17220	P	.......
Matthew 10:33	18	οὐρανοῖς.	οὐρανός	37720	N	....DMP
Matthew 10:34	1	Μὴ	μή	33610	D	.......
Matthew 10:34	2	νομίσητε	νομίζω	35430	V	SAA2..P
Matthew 10:34	3	ὅτι	ὅτι	37540	C	.......
Matthew 10:34	4	ἦλθον	ἔρχομαι	20640	V	IAA1..S
Matthew 10:34	5	βαλεῖν	βάλλω	9060	V	NAA....
Matthew 10:34	6	εἰρήνην	εἰρήνη	15150	N	....AFS
Matthew 10:34	7	ἐπὶ	ἐπί	19090	P	.......
Matthew 10:34	8	τὴν	ὁ	35880	E	....AFS
Matthew 10:34	9	γῆν:	γῆ	10930	N	....AFS
Matthew 10:34	10	οὐκ	οὐ	37560	C	.......
Matthew 10:34	11	ἦλθον	ἔρχομαι	20640	V	IAA1..S
Matthew 10:34	12	βαλεῖν	βάλλω	9060	V	NAA....
Matthew 10:34	13	εἰρήνην,	εἰρήνη	15150	N	....AFS
Matthew 10:34	14	ἀλλὰ	ἀλλά	2350	C	.......
Matthew 10:34	15	μάχαιραν.	μάχαιρα	31620	N	....AFS
Matthew 10:35	1	Ἦλθον	ἔρχομαι	20640	V	IAA1..S
Matthew 10:35	2	γὰρ	γάρ	10630	C	.......
Matthew 10:35	3	διχάσαι	διχάζω	13690	V	NAA....
Matthew 10:35	4	ἄνθρωπον	ἄνθρωπος	4440	N	....AMS
Matthew 10:35	5	κατὰ	κατά	25960	P	.......
Matthew 10:35	6	τοῦ	ὁ	35880	E	....GMS
Matthew 10:35	7	πατρὸς	πατήρ	39620	N	....GMS
Matthew 10:35	8	αὐτοῦ,	αὐτός	8460	R	...3GMS
Matthew 10:35	9	καὶ	καί	25320	C	.......
Matthew 10:35	10	θυγατέρα	θυγάτηρ	23640	N	....AFS
Matthew 10:35	11	κατὰ	κατά	25960	P	.......
Matthew 10:35	12	τῆς	ὁ	35880	E	....GFS
Matthew 10:35	13	μητρὸς	μήτηρ	33840	N	....GFS
Matthew 10:35	14	αὐτῆς,	αὐτός	8460	R	...3GFS
Matthew 10:35	15	καὶ	καί	25320	C	.......
Matthew 10:35	16	νύμφην	νύμφη	35650	N	....AFS
Matthew 10:35	17	κατὰ	κατά	25960	P	.......
Matthew 10:35	18	τῆς	ὁ	35880	E	....GFS
Matthew 10:35	19	πενθερᾶς	πενθερά	39940	N	....GFS
Matthew 10:35	20	αὐτῆς.	αὐτός	8460	R	...3GFS
Matthew 10:36	1	Καὶ	καί	25320	C	.......
Matthew 10:36	2	ἐχθροὶ	ἐχθρός	21900	S	....NMP
Matthew 10:36	3	τοῦ	ὁ	35880	E	....GMS
Matthew 10:36	4	ἀνθρώπου	ἄνθρωπος	4440	N	....GMS
Matthew 10:36	5	οἱ	ὁ	35880	E	....NMP
Matthew 10:36	6	οἰκιακοὶ	οἰκιακός	36150	N	....NMP
Matthew 10:36	7	αὐτοῦ.	αὐτός	8460	R	...3GMS
Matthew 10:37	1	Ὁ	ὁ	35880	R	....NMS
Matthew 10:37	2	φιλῶν	φιλέω	53680	V	PPA.NMS
Matthew 10:37	3	πατέρα	πατήρ	39620	N	....AMS
Matthew 10:37	4	ἢ	ἤ	22280	C	.......
Matthew 10:37	5	μητέρα	μήτηρ	33840	N	....AFS
Matthew 10:37	6	ὑπὲρ	ὑπέρ	52280	P	.......
Matthew 10:37	7	ἐμὲ	ἐγώ	14730	R	...1A.S
Matthew 10:37	8	οὐκ	οὐ	37560	D	.......
Matthew 10:37	9	ἔστιν	εἰμί	15100	V	IPA3..S
Matthew 10:37	10	μου	ἐγώ	14730	R	...1G.S
Matthew 10:37	11	ἄξιος:	ἄξιος	5140	S	....NMS
Matthew 10:37	12	καὶ	καί	25320	C	.......
Matthew 10:37	13	ὁ	ὁ	35880	R	....NMS
Matthew 10:37	14	φιλῶν	φιλέω	53680	V	PPA.NMS
Matthew 10:37	15	υἱὸν	υἱός	52070	N	....AMS
Matthew 10:37	16	ἢ	ἤ	22280	C	.......
Matthew 10:37	17	θυγατέρα	θυγάτηρ	23640	N	....AFS
Matthew 10:37	18	ὑπὲρ	ὑπέρ	52280	P	.......
Matthew 10:37	19	ἐμέ	ἐγώ	14730	R	...1A.S
Matthew 10:37	20	οὐκ	οὐ	37560	D	.......
Matthew 10:37	21	ἔστιν	εἰμί	15100	V	IPA3..S
Matthew 10:37	22	μου	ἐγώ	14730	R	...1G.S
Matthew 10:37	23	ἄξιος.	ἄξιος	5140	S	....NMS
Matthew 10:38	1	Καὶ	καί	25320	C	.......
Matthew 10:38	2	ὃς	ὅς	37390	R	....NMS
Matthew 10:38	3	οὐ	οὐ	37560	D	.......
Matthew 10:38	4	λαμβάνει	λαμβάνω	29830	V	IPA3..S
Matthew 10:38	5	τὸν	ὁ	35880	E	....AMS
Matthew 10:38	6	σταυρὸν	σταυρός	47160	N	....AMS
Matthew 10:38	7	αὐτοῦ,	αὐτός	8460	R	...3GMS
Matthew 10:38	8	καὶ	καί	25320	C	.......
Matthew 10:38	9	ἀκολουθεῖ	ἀκολουθέω	1900	V	IPA3..S
Matthew 10:38	10	ὀπίσω	ὀπίσω	36940	P	.......
Matthew 10:38	11	μου,	ἐγώ	14730	R	...1G.S
Matthew 10:38	12	οὐκ	οὐ	37560	D	.......
Matthew 10:38	13	ἔστιν	εἰμί	15100	V	IPA3..S
Matthew 10:38	14	μου	ἐγώ	14730	R	...1G.S
Matthew 10:38	15	ἄξιος.	ἄξιος	5140	S	....NMS
Matthew 10:39	1	Ὁ	ὁ	35880	R	....NMS
Matthew 10:39	2	εὑρὼν	εὑρίσκω	21470	V	PAA.NMS
Matthew 10:39	3	τὴν	ὁ	35880	E	....AFS
Matthew 10:39	4	ψυχὴν	ψυχή	55900	N	....AFS
Matthew 10:39	5	αὐτοῦ	αὐτός	8460	R	...3GMS
Matthew 10:39	6	ἀπολέσει	ἀπολλύω	6220	V	IFA3..S
Matthew 10:39	7	αὐτήν:	αὐτός	8460	R	...3AFS
Matthew 10:39	8	καὶ	καί	25320	C	.......
Matthew 10:39	9	ὁ	ὁ	35880	R	....NMS
Matthew 10:39	10	ἀπολέσας	ἀπολλύω	6220	V	PAA.NMS
Matthew 10:39	11	τὴν	ὁ	35880	E	....AFS
Matthew 10:39	12	ψυχὴν	ψυχή	55900	N	....AFS
Matthew 10:39	13	αὐτοῦ	αὐτός	8460	R	...3GMS
Matthew 10:39	14	ἕνεκεν	ἕνεκεν	17520	P	.......
Matthew 10:39	15	ἐμοῦ	ἐγώ	14730	R	...1G.S
Matthew 10:39	16	εὑρήσει	εὑρίσκω	21470	V	IFA3..S
Matthew 10:39	17	αὐτήν.	αὐτός	8460	R	...3AFS
Matthew 10:40	1	¶Ὁ	ὁ	35880	R	....NMS
Matthew 10:40	2	δεχόμενος	δέχομαι	12090	V	PPM.NMS
Matthew 10:40	3	ὑμᾶς	σύ	47710	R	...2A.P
Matthew 10:40	4	ἐμὲ	ἐγώ	14730	R	...1A.S
Matthew 10:40	5	δέχεται,	δέχομαι	12090	V	IPM3..S
Matthew 10:40	6	καὶ	καί	25320	C	.......
Matthew 10:40	7	ὁ	ὁ	35880	R	....NMS
Matthew 10:40	8	ἐμὲ	ἐγώ	14730	R	...1A.S
Matthew 10:40	9	δεχόμενος	δέχομαι	12090	V	PPM.NMS
Matthew 10:40	10	δέχεται	δέχομαι	12090	V	IPM3..S
Matthew 10:40	11	τὸν	ὁ	35880	R	....AMS
Matthew 10:40	12	ἀποστείλαντά	ἀποστέλλω	6490	V	PAA.AMS
Matthew 10:40	13	με.	ἐγώ	14730	R	...1A.S
Matthew 10:41	1	Ὁ	ὁ	35880	R	....NMS
Matthew 10:41	2	δεχόμενος	δέχομαι	12090	V	PPM.NMS
Matthew 10:41	3	προφήτην	προφήτης	43960	N	....AMS
Matthew 10:41	4	εἰς	εἰς	15190	P	.......
Matthew 10:41	5	ὄνομα	ὄνομα	36860	N	....ANS
Matthew 10:41	6	προφήτου	προφήτης	43960	N	....GMS
Matthew 10:41	7	μισθὸν	μισθός	34080	N	....AMS
Matthew 10:41	8	προφήτου	προφήτης	43960	N	....GMS
Matthew 10:41	9	λήψεται·	λαμβάνω	29830	V	IFM3..S
Matthew 10:41	10	καὶ	καί	25320	C	.......
Matthew 10:41	11	ὁ	ὁ	35880	R	....NMS
Matthew 10:41	12	δεχόμενος	δέχομαι	12090	V	PPM.NMS
Matthew 10:41	13	δίκαιον	δίκαιος	13420	S	....AMS
Matthew 10:41	14	εἰς	εἰς	15190	P	.......
Matthew 10:41	15	ὄνομα	ὄνομα	36860	N	....ANS
Matthew 10:41	16	δικαίου	δίκαιος	13420	S	....GMS
Matthew 10:41	17	μισθὸν	μισθός	34080	N	....AMS
Matthew 10:41	18	δικαίου	δίκαιος	13420	S	....GMS
Matthew 10:41	19	λήψεται.	λαμβάνω	29830	V	IFM3..S
Matthew 10:42	1	Καὶ	καί	25320	C	.......
Matthew 10:42	2	ὃς	ὅς	37390	R	....NMS
Matthew 10:42	3	ἐὰν	ἐάν	14370	T	.......
Matthew 10:42	4	ποτίσῃ	ποτίζω	42220	V	SAA3..S
Matthew 10:42	5	ἕνα	εἷς	15200	S	....AMS
Matthew 10:42	6	τῶν	ὁ	35880	E	....GMP
Matthew 10:42	7	μικρῶν	μικρός	33980	S	....GMP
Matthew 10:42	8	τούτων	οὗτος	37780	E	....GMP
Matthew 10:42	9	ποτήριον	ποτήριον	42210	N	....ANS
Matthew 10:42	10	ψυχροῦ	ψυχρός	55930	S	....GNS
Matthew 10:42	11	μόνον	μόνον	34400	D	.......
Matthew 10:42	12	εἰς	εἰς	15190	P	.......
Matthew 10:42	13	ὄνομα	ὄνομα	36860	N	....ANS
Matthew 10:42	14	μαθητοῦ,	μαθητής	31010	N	....GMS
Matthew 10:42	15	ἀμὴν	ἀμήν	2810	I	.......
Matthew 10:42	16	λέγω	λέγω	30040	V	IPA1..S
Matthew 10:42	17	ὑμῖν,	σύ	47710	R	...2D.P
Matthew 10:42	18	οὐ	οὐ	37560	D	.......
Matthew 10:42	19	μὴ	μή	33610	D	.......
Matthew 10:42	20	ἀπολέσῃ	ἀπολλύω	6220	V	SAA3..S
Matthew 10:42	21	τὸν	ὁ	35880	E	....AMS
Matthew 10:42	22	μισθὸν	μισθός	34080	N	....AMS
Matthew 10:42	23	αὐτοῦ.	αὐτός	8460	R	...3GMS
Matthew 11:1	1	¶Καὶ	καί	25320	C	.......
Matthew 11:1	2	ἐγένετο,	γίνομαι	10960	V	IAM3..S
Matthew 11:1	3	ὅτε	ὅτε	37530	C	.......
Matthew 11:1	4	ἐτέλεσεν	τελέω	50550	V	IAA3..S
Matthew 11:1	5	ὁ	ὁ	35880	E	....NMS
Matthew 11:1	6	Ἰησοῦς	Ἰησοῦς	24240	N	....NMS
Matthew 11:1	7	διατάσσων	διατάσσω	12990	V	PPA.NMS
Matthew 11:1	8	τοῖς	ὁ	35880	E	....DMP
Matthew 11:1	9	δώδεκα	δώδεκα	14270	E	....DMP
Matthew 11:1	10	μαθηταῖς	μαθητής	31010	N	....DMP
Matthew 11:1	11	αὐτοῦ,	αὐτός	8460	R	...3GMS
Matthew 11:1	12	μετέβη	μεταβαίνω	33270	V	IAA3..S
Matthew 11:1	13	ἐκεῖθεν	ἐκεῖθεν	15640	D	.......
Matthew 11:1	14	τοῦ	ὁ	35880	R	....GNS
Matthew 11:1	15	διδάσκειν	διδάσκω	13210	V	NPA....
Matthew 11:1	16	καὶ	καί	25320	C	.......
Matthew 11:1	17	κηρύσσειν	κηρύσσω	27840	V	NPA....
Matthew 11:1	18	ἐν	ἐν	17220	P	.......
Matthew 11:1	19	ταῖς	ὁ	35880	E	....DFP
Matthew 11:1	20	πόλεσιν	πόλις	41720	N	....DFP
Matthew 11:1	21	αὐτῶν.	αὐτός	8460	R	...3GMP
Matthew 11:2	1	Ὁ	ὁ	35880	E	....NMS
Matthew 11:2	2	δὲ	δέ	11610	C	.......
Matthew 11:2	3	Ἰωάννης	Ἰωάννης	24910	N	....NMS
Matthew 11:2	4	ἀκούσας	ἀκούω	1910	V	PAA.NMS
Matthew 11:2	5	ἐν	ἐν	17220	P	.......
Matthew 11:2	6	τῷ	ὁ	35880	E	....DNS
Matthew 11:2	7	δεσμωτηρίῳ	δεσμωτήριον	12010	N	....DNS
Matthew 11:2	8	τὰ	ὁ	35880	E	....ANP
Matthew 11:2	9	ἔργα	ἔργον	20410	N	....ANP
Matthew 11:2	10	τοῦ	ὁ	35880	E	....GMS
Matthew 11:2	11	Χριστοῦ,	χριστός	55470	N	....GMS
Matthew 11:2	12	πέμψας	πέμπω	39920	V	PAA.NMS
Matthew 11:2	13	δύο	δύο	14170	S	....GMP
Matthew 11:2	14	τῶν	ὁ	35880	E	....GMP
Matthew 11:2	15	μαθητῶν	μαθητής	31010	N	....GMP
Matthew 11:2	16	αὐτοῦ,	αὐτός	8460	R	...3GMS
Matthew 11:3	1	Εἶπεν	λέγω	30040	V	IAA3..S
Matthew 11:3	2	αὐτῷ,	αὐτός	8460	R	...3DMS
Matthew 11:3	3	Σὺ	σύ	47710	R	...2N.S
Matthew 11:3	4	εἶ	εἰμί	15100	V	IPA2..S
Matthew 11:3	5	ὁ	ὁ	35880	R	....NMS
Matthew 11:3	6	ἐρχόμενος,	ἔρχομαι	20640	V	PPM.NMS
Matthew 11:3	7	ἢ	ἤ	22280	C	.......
Matthew 11:3	8	ἕτερον	ἕτερος	20870	R	....AMS
Matthew 11:3	9	προσδοκῶμεν;	προσδοκάω	43280	V	IPA1..P
Matthew 11:4	1	Καὶ	καί	25320	C	.......
Matthew 11:4	2	ἀποκριθεὶς	ἀποκρίνω	6110	V	PAP.NMS
Matthew 11:4	3	ὁ	ὁ	35880	E	....NMS
Matthew 11:4	4	Ἰησοῦς	Ἰησοῦς	24240	N	....NMS
Matthew 11:4	5	εἶπεν	λέγω	30040	V	IAA3..S
Matthew 11:4	6	αὐτοῖς,	αὐτός	8460	R	...3DMP
Matthew 11:4	7	Πορευθέντες	πορεύω	41980	V	PAP.NMP
Matthew 11:4	8	ἀπαγγείλατε	ἀπαγγέλλω	5180	V	MAA2..P
Matthew 11:4	9	Ἰωάννῃ	Ἰωάννης	24910	N	....DMS
Matthew 11:4	10	ἃ	ὅς	37390	R	....ANP
Matthew 11:4	11	ἀκούετε	ἀκούω	1910	V	IPA2..P
Matthew 11:4	12	καὶ	καί	25320	C	.......
Matthew 11:4	13	βλέπετε:	βλέπω	9910	V	IPA2..P
Matthew 11:5	1	Τυφλοὶ	τυφλός	51850	S	....NMP
Matthew 11:5	2	ἀναβλέπουσιν,	ἀναβλέπω	3080	V	IPA3..P
Matthew 11:5	3	καὶ	καί	25320	C	.......
Matthew 11:5	4	χωλοὶ	χωλός	55600	S	....NMP
Matthew 11:5	5	περιπατοῦσιν,	περιπατέω	40430	V	IPA3..P
Matthew 11:5	6	λεπροὶ	λεπρός	30150	S	....NMP
Matthew 11:5	7	καθαρίζονται,	καθαρίζω	25110	V	IPP3..P
Matthew 11:5	8	καὶ	καί	25320	C	.......
Matthew 11:5	9	κωφοὶ	κωφός	29740	S	....NMP
Matthew 11:5	10	ἀκούουσιν,	ἀκούω	1910	V	IPA3..P
Matthew 11:5	11	νεκροὶ	νεκρός	34980	S	....NMP
Matthew 11:5	12	ἐγείρονται,	ἐγείρω	14530	V	IPP3..P
Matthew 11:5	13	καὶ	καί	25320	C	.......
Matthew 11:5	14	πτωχοὶ	πτωχός	44340	S	....NMP
Matthew 11:5	15	εὐαγγελίζονται.	εὐαγγελίζω	20970	V	IPP3..P
Matthew 11:6	1	Καὶ	καί	25320	C	.......
Matthew 11:6	2	μακάριός	μακάριος	31070	S	....NMS
Matthew 11:6	3	ἐστιν,	εἰμί	15100	V	IPA3..S
Matthew 11:6	4	ὃς	ὅς	37390	R	....NMS
Matthew 11:6	5	ἐὰν	ἐάν	14370	T	.......
Matthew 11:6	6	μὴ	μή	33610	D	.......
Matthew 11:6	7	σκανδαλισθῇ	σκανδαλίζω	46240	V	SAP3..S
Matthew 11:6	8	ἐν	ἐν	17220	P	.......
Matthew 11:6	9	ἐμοί.	ἐγώ	14730	R	...1D.S
Matthew 11:7	1	¶Τούτων	οὗτος	37780	R	....GMP
Matthew 11:7	2	δὲ	δέ	11610	C	.......
Matthew 11:7	3	πορευομένων,	πορεύω	41980	V	PPM.GMP
Matthew 11:7	4	ἤρξατο	ἄρχω	7570	V	IAM3..S
Matthew 11:7	5	ὁ	ὁ	35880	E	....NMS
Matthew 11:7	6	Ἰησοῦς	Ἰησοῦς	24240	N	....NMS
Matthew 11:7	7	λέγειν	λέγω	30040	V	NPA....
Matthew 11:7	8	τοῖς	ὁ	35880	E	....DMP
Matthew 11:7	9	ὄχλοις	ὄχλος	37930	N	....DMP
Matthew 11:7	10	περὶ	περί	40120	P	.......
Matthew 11:7	11	Ἰωάννου,	Ἰωάννης	24910	N	....GMS
Matthew 11:7	12	Τί	τίς	51010	R	....ANS
Matthew 11:7	13	ἐξήλθετε	ἐξέρχομαι	18310	V	IAA2..P
Matthew 11:7	14	εἰς	εἰς	15190	P	.......
Matthew 11:7	15	τὴν	ὁ	35880	E	....AFS
Matthew 11:7	16	ἔρημον	ἔρημος	20480	S	....AFS
Matthew 11:7	17	θεάσασθαι;	θεάω	23000	V	NAM....
Matthew 11:7	18	Κάλαμον	κάλαμος	25630	N	....AMS
Matthew 11:7	19	ὑπὸ	ὑπό	52590	P	.......
Matthew 11:7	20	ἀνέμου	ἄνεμος	4170	N	....GMS
